type,postId,code,username,fullName,isVerified,text,likeCount,replyCount,repostCount,quoteCount,mediaType,media,hashtags,mentions,urls,isReply,isRepost,repostedFrom,timestamp,date,url,scrapedAt,searchQuery
post,3974124080064453328,Dcm7MuFkVrQ,quent.ta,Quent Taa,False,"Kenapa banyak sekali orang"" yang membenci pak prabowo??
Karena beliau adalah ANCAMAN bagi para PENJAGA- PENJAGA LINGKARAN SETAN!!
NO BUZZER!! NO ACCOUNT FAKE!!
TETAP BERADA DI BARISAN PRABOWO!!
🔥🔥
#stillprabowo
#silentmajority",239,45,1,0,video,"[{'type': 'video', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/789651725_1206534788344862_3684641356294521563_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=Mzk3NDEyNDA4MDA2NDQ1MzMyOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=CX1G6BHaqL8Q7kNvwENWb1s&_nc_oc=Ado0lynfvitcH5epaIpKAitHiI-m62gIMybNGMM_08mdfcQQCbi5DjVSfdbwU4zfgVE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQJfirbfSLs3l0QgqaEcuDcDnysNI3JMXUzTattwZ4Tiqg&oe=6A993E22', 'videoUrl': 'https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m84/AQOxEYDzfGTuRqIgMvAF4MNy1ZbF_OX06Q4O3J0h4qG2Ne5EiODp49oCOv12R4xqRVmfGKcG2trR-uCYYXgKnEj_J-Qa0Ke3_4AOFCA.mp4?_nc_cat=101&_nc_sid=5e9851&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=lpSOkwGTDrIQ7kNvwGq4wWl&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzkzMTQxOTY0NjM3MDUxOCwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoyNiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=a7d4f41306a7ba51&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9EOTQ5QTVENjRFRTVBQTJEM0JDOTY0NDM5QzA0NzRBQ192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0I2NENGQjU3MzlERUM0MUJCNTA4Qjg0RkNEREJDMUIyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACasi7ml_6HaPxUCKAJDMywXQDqj1wo9cKQYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&_nc_zt=28&oh=00_AQLi6wOOTY7AdctW43WuBE00cxBdz56QHNJDGQaeg6CxjA&oe=6A9549B7', 'width': 720, 'height': 1280, 'hasAudio': True}]","['stillprabowo', 'silentmajority']",[],[],False,False,,1787972667,2026-08-29T03:04:27.000Z,https://www.threads.com/t/Dcm7MuFkVrQ,2026-08-30T01:17:47.569Z,Prabowo
post,3972304378354908729,Dcgdckzkr45,elvoos,E.,False,"prabowo.. lu bener2 ga ada empatinya, dateng ke ntt malah konfirm dapet laporan mbg di ntt bagus, mau dilanjutkan ga?

KAN LAGI GEMPA YA GIMANE ANAK2 MAU SEKOLAH BUSET DAHHH MBG MULU OTAK LU",14081,229,841,8,text,[],[],[],[],False,False,,1787755604,2026-08-26T14:46:44.000Z,https://www.threads.com/t/Dcgdckzkr45,2026-08-30T01:17:47.569Z,Prabowo
post,3974245266215791152,DcnWwNfEeow,robbysukmadjaya,RobbySukma,False,"No noise. No drama.
Still Prabowo",46,6,0,0,photo,"[{'type': 'photo', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/785777705_17907266865532108_6667108240572052570_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk3NDI0NTI2NjIxNTc5MTE1Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=bEZGRmDbUE8Q7kNvwGjbhVx&_nc_oc=AdoFLvfhbPiU7ZD9yEXkwbnIcKBtbtInWXWEKWkxOrDr2w8ifS72vj4tBOw9GZe1T5E&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQJVK_4GK9MoaZTchsjeZdfthpxnvYuubWM-WY3I8pi8Rg&oe=6A997106', 'width': 1254, 'height': 1254}]",[],[],[],False,False,,1787986976,2026-08-29T07:02:56.000Z,https://www.threads.com/t/DcnWwNfEeow,2026-08-30T01:17:47.569Z,Prabowo
post,3967689655818758575,DcQELhiEamv,kenandgrat,Ken & Grat,True,Sejago jagonya sales dia gabisa……(isi sendiri),730,178,8,0,text,[],[],[],[],False,False,,1787205486,2026-08-20T05:58:06.000Z,https://www.threads.com/t/DcQELhiEamv,2026-08-30T01:17:47.569Z,Prabowo
post,3967711726414251164,DcQJMsYEsSc,dittanadyas,Aninditta Nadya,True,turunin prabowo,4799,28,41,0,text,[],[],[],[],True,False,,1787208117,2026-08-20T06:41:57.000Z,https://www.threads.com/t/DcQJMsYEsSc,2026-08-30T01:17:47.569Z,Prabowo
post,3970047075967200636,DcYcMgImm18,tkiniesari,Tkini Aj,False,"Lahir di era soeharto
Tumbuh di era habibie
Besar di era gusdur
Mengerti di era megawati
Dewasa di era sby
Stres di era jokowi 
Hampir gila di era prabowo 
 
Sedikit curhatan emak"" Kelahiran th 80 an",585,605,3,1,photo,"[{'type': 'photo', 'url': 'https://scontent-dfw6-2.cdninstagram.com/v/t39.30808-6/784543706_122327084654194243_90856999405879726_n.jpg?stp=cp6_dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=Mzk3MDA0NzA3NTk2NzIwMDYzNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTE1Mi5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=9iaKOftCYDQQ7kNvwE-rER8&_nc_oc=Adr1wORNtpMNI6XvszQqLF7tzC9n2Js9fO-we9zbyuIJFCoVyikh2gT4O7qyqEKJKEY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dfw6-2.cdninstagram.com&_nc_gid=DgwGiXYFwMKVPPvpqZghKQ&_nc_ss=7a22e&oh=00_AQLcrVVyRsXv5pPIqQNK19_OJum-1m8iHzJBz8yeF-CeXA&oe=6A996CCA', 'width': 1152, 'height': 2048}]",[],[],[],False,False,,1787486513,2026-08-23T12:01:53.000Z,https://www.threads.com/t/DcYcMgImm18,2026-08-30T01:18:00.869Z,Megawati
post,3970825254080133260,DcbNIe-mLiM,gonangsusatyo,Gonang Susatyo,False,Lahir 1970. Kuliah di PTN era Soeharto. Kerja di era Habibie dan liputan kampanye PDI-P Megawati. Karier naik di era Gus Dur hingga SBY dan dpt istri cakep. 2 anak cantik2 jg. Kuliahkan anak di PTN dan PTS sampai lulus era Jokowi. Karier istri bagus. Spt nya bila Tuhan izinkan mau mantu di era Prabowo. Ternyata life is beautiful krn bukan presidennya tetapi Tuhan Yesus beserta kami...,213,19,2,0,text,[],[],[],[],True,False,,1787579279,2026-08-24T13:47:59.000Z,https://www.threads.com/t/DcbNIe-mLiM,2026-08-30T01:18:00.869Z,Megawati
post,3974138235152588112,Dcm-atCkV1Q,arydanielll,Ary.,False,"Ini yang mulai pertingkaian Prabowo, Anies, Ganjar siapa sih? Orang gue bela Megawati",6,2,0,0,text,[],[],[],[],False,False,,1787974217,2026-08-29T03:30:17.000Z,https://www.threads.com/t/Dcm-atCkV1Q,2026-08-30T01:18:00.869Z,Megawati
post,3974710068524561817,DcpAb-XkzWZ,_santosoriski,Riski Imam Santoso,False,"pada ga belajar TAP MPR kala itu.
dari Gus Dur ke Megawati.

ya kalau Prabowo dimakzulkan ya Gibran naik, kan Wapres.
Gibran dimakzulkan jg, lalu 02 naik? tidak.

lewat Triumvirat dulu selagi MPR memutuskan.

namun, suara di DPR terkuat ada di PDIP, GOLKAR dan PKB.
namun yg dipilih adalah “KETUM”.
maka BAHLIL yg naik

mau sesuai ikutin Konstitusi kan?
apa ikut-ikutan untuk nabrak Konstitusi jg paksa untuk 02 naik.

PEMILU ulang ya Prabowo lengser, Gibran habiskan masa jabatannya dulu.",8,3,0,0,text,[],[],[],[],False,False,,1788042385,2026-08-29T22:26:25.000Z,https://www.threads.com/t/DcpAb-XkzWZ,2026-08-30T01:18:00.869Z,Megawati
post,3973553158106598716,Dck5YtlE008,anisafajar98,Anisa Fajar,True,"Gue Lahir 1998, pas negara lagi full drama katanya. 😭

Yang masih ingat 1998, spill dong… waktu itu Indonesia lagi ada apa aja? Biar yang lahir belakangan nggak cuma tahu dari buku sejarah. ✨",381,556,17,3,text,[],[],[],[],False,False,,1787904470,2026-08-28T08:07:50.000Z,https://www.threads.com/t/Dck5YtlE008,2026-08-30T01:18:00.869Z,Megawati
post,3974235253555461214,DcnUegeAfxe,asta_ardyana,Asta,False,"Di Bali gaada rusuh 98 dek. Justru Chindo pada eksodus ke Bali.

Yang ada rusuh 99 waktu Megawati kalah pemilu",24,6,0,0,text,[],[],[],[],True,False,,1787985782,2026-08-29T06:43:02.000Z,https://www.threads.com/t/DcnUegeAfxe,2026-08-30T01:18:00.869Z,Megawati
post,3970561768481339066,DcaROQ5E7a6,budip6809,Budi Purwanto,False,"Mega wanita rakus sama dengan ayahnya, terlihat wajah wanita penipu yang di tipu oleh penipu dari solo",236,27,0,0,text,[],[],[],[],True,False,,1787547869,2026-08-24T05:04:29.000Z,https://www.threads.com/t/DcaROQ5E7a6,2026-08-30T01:18:00.869Z,Megawati
post,3970676857027797533,DcarZBdAaId,sudarini.rini,Rini Galuh,False,Ooo kamu kl gak ada ayahnya megawati.....km gak bs sprti sekrng ini......ngomong tuh mbok pakai otak.... sukarno tuh kl mau kaya  bs banget....cm sukarno itu orangnya merakyat..... mknya sp dikianati suharto ...... anaknya sukarno ada gak yg kaya sprti anak suharto.. ..7 turunan...,48,32,0,0,text,[],[],[],[],True,False,,1787561588,2026-08-24T08:53:08.000Z,https://www.threads.com/t/DcarZBdAaId,2026-08-30T01:18:00.869Z,Megawati
post,3962269015084067194,Db8zq0cn2l6,blackbea_t2r,เทเร,False,"MANIPULASI EKSPOR PT TPL

PT TPL yang dimaksud PT Toba Pulp Lestari yang dulu dibuka lagi era Megawati, ditutup era Pak Prabowo. Yang dulu katanya pemilik PT TPL smpe datang ke Davos, Swiss buat ketemu Pak Prabowo. PT TPL jg salah satu penyebab bencana Sumatra.

Skrg 2 pegawai pajak ditangkap terkait korupsi transfer pricing PT TPL...Manizzz bener 😎😎

🇮🇩",19,2,3,0,carousel,"[{'type': 'photo', 'url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-15/772264752_17912241639442782_1751041624708701189_n.webp?_nc_cat=105&ig_cache_key=Mzk2MjI2NjQzMDQyMjU2NTU4MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA1MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=7SjZff2pxEIQ7kNvwFYMk8J&_nc_oc=AdrQXYTTzt_bF__Ra9KRSoVTzh0BkOAkxBnCTIkhBKh3k2lHDqddxZmMAVmAH2hd8Cc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=DgwGiXYFwMKVPPvpqZghKQ&_nc_ss=7a22e&oh=00_AQI9cpl3Xk9SGNCHKgfeXffjsI5INlMCjE5uzVzx8V_2Aw&oe=6A993D64', 'width': 1050, 'height': 766}, {'type': 'photo', 'url': 'https://scontent-dfw6-2.cdninstagram.com/v/t51.82787-15/774018388_17912241648442782_8542069816627668723_n.webp?_nc_cat=110&ig_cache_key=Mzk2MjI2NjQzMDM1NTI5MDkwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA2MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=kFKNRR6s15oQ7kNvwEKUsAr&_nc_oc=AdpdOItfIas-ju5dxdMybIoUOUV748JAYlIZCiseGbKCRa-0CX5zoZCJlFjPWAdKwQs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dfw6-2.cdninstagram.com&_nc_gid=DgwGiXYFwMKVPPvpqZghKQ&_nc_ss=7a22e&oh=00_AQK9KtyujuD7KL77DdMLI41Lk3p5By_POGGfy17h-TGR4Q&oe=6A995EE4', 'width': 1061, 'height': 1169}, {'type': 'photo', 'url': 'https://scontent-dfw6-1.cdninstagram.com/v/t51.82787-15/773013849_17912241630442782_8116390385673226418_n.webp?_nc_cat=103&ig_cache_key=Mzk2MjI2NjQzMDI5NjY4MzU4Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA3OC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=pUnaaD9kTuQQ7kNvwEb12WW&_nc_oc=Adq095K-AyRlgpIYGF6-Eh5EwZVWhsTE8YbJ67l1PCH1vBO9dqrQVF56qijnHoofNAs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_gid=DgwGiXYFwMKVPPvpqZghKQ&_nc_ss=7a22e&oh=00_AQIbB6x42u-hdFvQ9Nhjk_N3woFoQ8uk0sA97zAhpsZ_qA&oe=6A993BA9', 'width': 1078, 'height': 1355}]",[],[],[],False,False,,1786559296,2026-08-12T18:28:16.000Z,https://www.threads.com/t/Db8zq0cn2l6,2026-08-30T01:18:00.869Z,Megawati
post,3974400519511213543,Dcn6DcYmAXn,faniiyasaa,Fani Yasa,False,Lagi SBY kak,148,5,0,0,photo,"[{'type': 'photo', 'url': 'https://scontent-dfw6-2.cdninstagram.com/v/t51.82787-15/785265649_17978478093106140_7110226913057493603_n.webp?_nc_cat=108&ig_cache_key=Mzk3NDQwMDUxOTUxMTIxMzU0Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMjMwNC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=F5KYfnZxrlgQ7kNvwHZR_Yj&_nc_oc=AdouasZN9wVHz2oE8kFL45DJ1rzdWaAq73odRIetBFazl_d7Fo74UvrMKf1fNCA2Low&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dfw6-2.cdninstagram.com&_nc_gid=DgwGiXYFwMKVPPvpqZghKQ&_nc_ss=7a22e&oh=00_AQLRPuwFQFjjdoUh9zspnq97m2wGTY0RxbTpPUc4NgHiFQ&oe=6A996481', 'width': 2304, 'height': 4096}]",[],[],[],True,False,,1788005484,2026-08-29T12:11:24.000Z,https://www.threads.com/t/Dcn6DcYmAXn,2026-08-30T01:18:00.869Z,Megawati
post,3974534928281860270,DcoYnWTn3iu,miyozaki399,,False,"Kalo megawati apa ya kak?

Masa nyeruduk...😭😭😭",0,2,0,0,text,[],[],[],[],True,False,,1788021506,2026-08-29T16:38:26.000Z,https://www.threads.com/t/DcoYnWTn3iu,2026-08-30T01:18:00.869Z,Megawati
post,3972671687036697881,Dchw9nrEv0Z,ekasatrp,Eka Panjinegara,False,"Nonton Bocor Alus wawancara Jokowi udah kayak nonton Game of Thrones jir. Semua kalimatnya, bahasa tubuhnya ada artinya semua.

Misal

 ""semua info yang Tempo beritakan kadang masih A4 tapi kalian bilangnya sudah A1""

artinya

 ""Kalian pintar, karena kalian pintar atau karena kalian merasa pintar?""",10632,834,504,24,text,[],[],[],[],False,False,,1787799391,2026-08-27T02:56:31.000Z,https://www.threads.com/t/Dchw9nrEv0Z,2026-08-30T01:18:00.869Z,Megawati
post,3972741466506356582,DciA1C3k2dm,fuadseg,fuad segara,False,"1. Dia itu yg penting tujuan tercapai, gak peduli prosesnya
2. Dia lihai ngatur bidak catur dg pion2nya
3. Dia pantang menyerah
4. Satu2nya yg belum berhasil dia taklukan adalah Megawati, makanya dia benci bgt
5. Dia gak winrate 100%, buktinya PSI ga lolos ke Senayan",422,11,3,0,text,[],[],[],[],True,False,,1787807709,2026-08-27T05:15:09.000Z,https://www.threads.com/t/DciA1C3k2dm,2026-08-30T01:18:00.869Z,Megawati
